v8-version,8,4,371,19,-node.17,0
code-creation,Eval,11,22373,0x24710bbc76d6,492, internal/validators.js:1:1,0x24710bbc6d50,~
code-creation,LazyCompile,11,22501,0x24710bbc84c6,14,hideStackFrames internal/errors.js:285:25,0x1ebc5593a0b8,~
tick,0xfc9502,22797,1,0xa54ca0,2,0xbe7330,0x1ebc55931ee2,0x1ebc55931cce,0x24710bbc0b6e,0x1ebc55931f08,0x1ebc55931cce,0x3b06ad8fcc7e,0x1ebc5592f49b
code-creation,Eval,11,23163,0x24710bbc9a26,5, internal/buffer.js:1:1,0x24710bbc92a0,~
code-creation,Eval,11,23173,0x24710bbcb716,869, internal/buffer.js:1:1,0x24710bbc9990,~
tick,0xf6ca8d,23884,0,0x0,3,0x1041ae0,0x24710bbc0bcd,0x1ebc55931f08,0x1ebc55931cce,0x3b06ad8fcc7e,0x1ebc5592f49b
code-creation,LazyCompile,11,23943,0x24710bbcec7e,574,addBufferPrototypeMethods internal/buffer.js:953:35,0x24710bbcb0d8,~
code-creation,LazyCompile,11,24122,0x24710bbd135e,77,createPool buffer.js:158:20,0x3b06ad8fe6a8,~
code-creation,LazyCompile,11,24158,0x24710bbd3b46,81,createUnsafeBuffer buffer.js:149:28,0x3b06ad8fe658,~
code-creation,LazyCompile,11,24179,0x24710bbd3c76,18,FastBuffer internal/buffer.js:951:1,0x24710bbcb178,~
code-creation,LazyCompile,11,24248,0x24710bbd3dbe,43,markAsUntransferable internal/buffer.js:1036:30,0x24710bbcb128,~
code-creation,Eval,11,24705,0x24710bbd64f6,5, internal/worker/js_transferable.js:1:1,0x24710bbd6350,~
code-creation,Eval,11,24718,0x24710bbd66d6,136, internal/worker/js_transferable.js:1:1,0x24710bbd6460,~
code-creation,LazyCompile,11,24932,0x24710bbd837e,18,setup internal/worker/js_transferable.js:14:15,0x24710bbd6528,~
tick,0xc41850,24948,0,0x0,3,0x1041ae0,0x1ebc5592f4e4
code-creation,Eval,11,25251,0x24710bbd8e96,5, internal/process/per_thread.js:1:1,0x24710bbd8b50,~
code-creation,Eval,11,25262,0x24710bbd92b6,373, internal/process/per_thread.js:1:1,0x24710bbd8e00,~
code-creation,LazyCompile,11,25479,0x24710bbdbc2e,289,wrapProcessMethods internal/process/per_thread.js:43:28,0x24710bbd8f18,~
code-creation,Eval,11,25952,0x24710bbded06,5, internal/async_hooks.js:1:1,0x24710bbde770,~
code-creation,Eval,11,25965,0x24710bbe00ae,1093, internal/async_hooks.js:1:1,0x24710bbdec70,~
tick,0x10e9f4a,26007,1,0xa54ca0,6,0xbe7330,0x1ebc55931ee2,0x1ebc55931cce,0x1ebc5592f627
code-creation,LazyCompile,11,26291,0x24710bbe345e,56,emitHookFactory internal/async_hooks.js:249:25,0x24710bbdef68,~
code-creation,Eval,11,26562,0x24710bbe5606,5, internal/process/task_queues.js:1:1,0x24710bbe5270,~
code-creation,Eval,11,26573,0x24710bbe5b1e,398, internal/process/task_queues.js:1:1,0x24710bbe5570,~
code-creation,Eval,11,26801,0x24710bbe6dd6,5, internal/process/promises.js:1:1,0x24710bbe6a30,~
code-creation,Eval,11,26812,0x24710bbe73de,350, internal/process/promises.js:1:1,0x24710bbe6d40,~
code-creation,Eval,11,26960,0x24710bbe8536,5, internal/fixed_queue.js:1:1,0x24710bbe8390,~
code-creation,Eval,11,26970,0x24710bbe8c4e,136, internal/fixed_queue.js:1:1,0x24710bbe84a0,~
code-creation,LazyCompile,11,27037,0x24710bbe930e,25,FixedQueue internal/fixed_queue.js:91:14,0x24710bbe86f8,~
tick,0xbc16c3,27065,0,0x0,2,0x1072440,0x24710bbe9314,0x24710bbe5c80,0x1ebc55931f08,0x1ebc55931cce,0x1ebc5592f654
code-creation,LazyCompile,11,27082,0x24710bbe9836,40,FixedCircularBuffer internal/fixed_queue.js:60:14,0x24710bbe8568,~
code-creation,LazyCompile,11,27162,0x24710bbe9bc6,91,createGlobalConsole internal/bootstrap/node.js:317:29,0x1ebc5592ec38,~
code-creation,Eval,11,27268,0x24710bbe9f56,5, internal/console/global.js:1:1,0x24710bbe9df0,~
code-creation,Eval,11,27278,0x24710bbea0be,356, internal/console/global.js:1:1,0x24710bbe9ec0,~
code-creation,Eval,11,27821,0x24710bbeb666,5, internal/console/constructor.js:1:1,0x24710bbeb010,~
code-creation,Eval,11,27834,0x24710bbec816,1664, internal/console/constructor.js:1:1,0x24710bbeb5d0,~
code-creation,Eval,11,28075,0x24710bbef886,5, internal/constants.js:1:1,0x24710bbef720,~
code-creation,Eval,11,28085,0x24710bbefc1e,44, internal/constants.js:1:1,0x24710bbef7f0,~
tick,0x10ea9e2,28122,1,0xa54ca0,6,0xbe7330,0x1ebc55931ee2,0x1ebc55931cce,0x24710bbeca8c,0x1ebc55931f08,0x1ebc55931cce,0x24710bbea0e0,0x1ebc55931f08,0x1ebc55931cce,0x24710bbe9bce,0x1ebc5592f684
code-creation,LazyCompile,11,28195,0x24710bbf00ae,18,SafeWeakMap internal/per_context/primordials.js:98:3,0x28492b785e28,~
code-creation,LazyCompile,11,28441,0x24710bbf12ae,98,value internal/console/constructor.js:196:20,0x24710bbeb950,~
code-creation,LazyCompile,11,28525,0x24710bbf2c8e,354,value internal/console/constructor.js:223:20,0x24710bbeba10,~
code-creation,LazyCompile,11,28568,0x24710bbf3006,18,createWriteErrorHandler internal/console/constructor.js:336:33,0x24710bbeb6e8,~
code-creation,Eval,11,28701,0x24710bbf3526,5, internal/util/inspector.js:1:1,0x24710bbf3360,~
code-creation,Eval,11,28710,0x24710bbf3866,120, internal/util/inspector.js:1:1,0x24710bbf3490,~
code-creation,LazyCompile,11,28774,0x24710bbf3d26,10,set consoleFromVM internal/util/inspector.js:65:20,0x24710bbf36e8,~
code-creation,LazyCompile,11,28826,0x24710bbf40de,263,wrapConsole internal/util/inspector.js:36:21,0x24710bbf35f8,~
code-creation,LazyCompile,11,29005,0x24710bbf5d16,31,exposeNamespace internal/bootstrap/node.js:335:25,0x1ebc5592ec88,~
tick,0xfa92d1,29179,1,0xa54ca0,2,0xbe7330,0x1ebc55931ee2,0x1ebc55931cce,0x1ebc5592f697
code-creation,Eval,11,29931,0x24710bbf7966,5, internal/url.js:1:1,0x24710bbf7120,~
code-creation,Eval,11,29941,0x24710bbfab16,2309, internal/url.js:1:1,0x24710bbf78d0,~
code-creation,Eval,11,30229,0x24710bbff1de,5, internal/querystring.js:1:1,0x24710bbff068,~
code-creation,Eval,11,30249,0x24710bbffbb6,193, internal/querystring.js:1:1,0x24710bbff148,~
tick,0x10fd960,30259,1,0xa54ca0,3,0xbe7330,0x1ebc55931ee2,0x1ebc55931cce,0x24710bbfad36,0x1ebc55931f08,0x1ebc55931cce,0x1ebc5592f697
code-creation,Eval,11,31098,0x286554780906,5, path.js:1:1,0x286554780680,~
code-creation,Eval,11,31110,0x28655478155e,514, path.js:1:1,0x286554780870,~
tick,0x1071610,31287,0,0x0,0,0x1071610,0x1439d83,0x24710bbfaf01,0x1ebc55931f08,0x1ebc55931cce,0x1ebc5592f697
code-creation,LazyCompile,11,31507,0x286554785496,394,defineIDLClass internal/url.js:860:24,0x24710bbf7e48,~
code-creation,LazyCompile,11,31632,0x286554789416,31,exposeInterface internal/bootstrap/node.js:345:25,0x1ebc5592ecd8,~
code-creation,Eval,11,32115,0x28655478b4b6,5, internal/encoding.js:1:1,0x28655478b0e0,~
code-creation,Eval,11,32126,0x28655478f79e,780, internal/encoding.js:1:1,0x28655478b420,~
tick,0xd37e24,32346,0,0x0,0,0x105b180,0x13f6522,0x28655478f950,0x1ebc55931f08,0x1ebc55931cce,0x1ebc5592f6d3
code-creation,LazyCompile,11,32464,0x2865547913e6,74,makeTextDecoderICU internal/encoding.js:375:28,0x28655478b6c8,~
code-creation,Eval,11,32776,0x286554793286,5, timers.js:1:1,0x286554792f80,~
code-creation,Eval,11,32787,0x286554793dfe,631, timers.js:1:1,0x2865547931f0,~
code-creation,Eval,11,32939,0x2865547956ee,5, internal/linkedlist.js:1:1,0x286554795578,~
code-creation,Eval,11,32949,0x2865547959d6,79, internal/linkedlist.js:1:1,0x286554795658,~
code-creation,Eval,11,33324,0x28655479667e,5, internal/timers.js:1:1,0x286554796248,~
code-creation,Eval,11,33335,0x28655479752e,871, internal/timers.js:1:1,0x2865547965e8,~
tick,0x10eaf14,33399,1,0xa54ca0,6,0xbe7330,0x1ebc55931ee2,0x1ebc55931cce,0x286554793eb7,0x1ebc55931f08,0x1ebc55931cce,0x1ebc5592f70f
code-creation,Eval,11,33546,0x2865547994f6,5, internal/priority_queue.js:1:1,0x286554799340,~
code-creation,Eval,11,33557,0x286554799cb6,155, internal/priority_queue.js:1:1,0x286554799460,~
code-creation,Eval,11,33710,0x28655479a856,5, internal/util/debuglog.js:1:1,0x28655479a5f0,~
code-creation,Eval,11,33720,0x28655479aba6,177, internal/util/debuglog.js:1:1,0x28655479a7c0,~
code-creation,LazyCompile,11,33819,0x28655479b416,86,debuglog internal/util/debuglog.js:69:18,0x28655479a9f0,~
code-creation,LazyCompile,11,33908,0x28655479b9f6,12,ImmediateList internal/timers.js:257:23,0x2865547967a0,~
code-creation,LazyCompile,11,33976,0x28655479ceee,72,PriorityQueue internal/priority_queue.js:20:14,0x286554799528,~
code-creation,LazyCompile,11,34114,0x28655479d9ee,138,deprecate internal/util.js:65:19,0x3b06ad8d92a0,~
code-creation,LazyCompile,11,34175,0x28655479eb3e,31,defineOperation internal/bootstrap/node.js:355:25,0x1ebc5592ed28,~
code-creation,Eval,11,34408,0x28655479f35e,5, internal/process/execution.js:1:1,0x28655479f0e8,~
code-creation,Eval,11,34420,0x28655479f85e,286, internal/process/execution.js:1:1,0x28655479f2c8,~
tick,0x10d05d8,34464,1,0xa54ca0,6,0xbe7330,0x1ebc55931ee2,0x1ebc55931cce,0x1ebc5592f87c
code-creation,LazyCompile,11,34553,0x2865547a054e,5,createOnGlobalUncaughtException internal/process/execution.js:134:41,0x28655479f598,~
code-creation,Eval,11,34709,0x2865547a11d6,5, internal/process/warning.js:1:1,0x2865547a0f40,~
code-creation,Eval,11,34718,0x2865547a15d6,211, internal/process/warning.js:1:1,0x2865547a1140,~
code-creation,LazyCompile,11,34798,0x2865547a1fc6,44,setupTaskQueue internal/process/task_queues.js:168:17,0x24710bbe58b8,~
code-creation,LazyCompile,11,34832,0x2865547a269e,16,listenForRejections internal/process/promises.js:291:29,0x24710bbe71c8,~
code-creation,LazyCompile,11,34878,0x2865547a329e,64,getTimerCallbacks internal/timers.js:412:27,0x286554796b10,~
code-creation,Eval,11,35048,0x2865547a4376,5, internal/bootstrap/switches/is_main_thread.js:1:1,0x2865547a4180,~
code-creation,Eval,11,35059,0x2865547a48c6,256, internal/bootstrap/switches/is_main_thread.js:1:1,0x2865547a42e0,~
code-creation,LazyCompile,11,35139,0x2865547a54ae,32,defineStream internal/bootstrap/switches/is_main_thread.js:16:22,0x2865547a43a8,~
code-creation,Eval,11,35248,0x2865547a6016,5, internal/process/signal.js:1:1,0x2865547a5e40,~
code-creation,Eval,11,35264,0x2865547a6236,129, internal/process/signal.js:1:1,0x2865547a5f80,~
code-creation,LazyCompile,11,35320,0x2865547a6606,22,addListener events.js:405:58,0x3b06ad8e3b68,~
code-creation,LazyCompile,11,35414,0x2865547a698e,432,_addListener events.js:343:22,0x3b06ad8e33b0,~
code-creation,LazyCompile,11,35440,0x2865547a6d0e,33,checkListener events.js:110:23,0x3b06ad8e31a8,~
tick,0xe68401,35514,0,0x0,0,0xdd69a0,0x2865547a6a0c,0x2865547a6616,0x2865547a4989
code-creation,LazyCompile,11,35639,0x2865547a6f06,432,emit events.js:264:44,0x3b06ad8e3b18,~
code-creation,LazyCompile,11,35702,0x2865547a72fe,195,startListeningIfSignal internal/process/signal.js:21:32,0x2865547a6098,~
code-creation,LazyCompile,11,35729,0x2865547a76ce,20,isSignal internal/process/signal.js:16:18,0x2865547a6048,~
code-creation,Eval,11,35879,0x2865547a7c2e,5, internal/bootstrap/switches/does_own_process_state.js:1:1,0x2865547a7a68,~
code-creation,Eval,11,35891,0x2865547a7f0e,191, internal/bootstrap/switches/does_own_process_state.js:1:1,0x2865547a7b98,~
code-creation,LazyCompile,11,36002,0x2865547a88f6,224,wrapPosixCredentialSetters internal/bootstrap/switches/does_own_process_state.js:30:36,0x2865547a7c60,~
code-creation,LazyCompile,11,36055,0x2865547a90c6,18,wrapIdSetter internal/bootstrap/switches/does_own_process_state.js:80:24,0x2865547a86d8,~
code-creation,Eval,11,36166,0x2865547a971e,5, internal/main/run_main_module.js:1:1,0x2865547a95b8,~
code-creation,Eval,11,36177,0x2865547a97d6,68, internal/main/run_main_module.js:1:1,0x2865547a9688,~
code-creation,Eval,11,36502,0x2865547aa5ae,5, internal/bootstrap/pre_execution.js:1:1,0x2865547aa238,~
code-creation,Eval,11,36515,0x2865547aafc6,387, internal/bootstrap/pre_execution.js:1:1,0x2865547aa518,~
tick,0x10eaa0e,36571,1,0xa54ca0,6,0xbe7330,0x1ebc55931ee2,0x1ebc55931cce,0x2865547a97da
code-creation,Eval,11,36670,0x2865547ac66e,5, internal/options.js:1:1,0x2865547ac4d8,~
code-creation,Eval,11,36681,0x2865547ac856,113, internal/options.js:1:1,0x2865547ac5d8,~
code-creation,LazyCompile,11,37123,0x2865547ad0ee,285,prepareMainThreadExecution internal/bootstrap/pre_execution.js:19:36,0x2865547aa5e0,~
code-creation,LazyCompile,11,37211,0x2865547ae72e,449,patchProcessObject internal/bootstrap/pre_execution.js:80:28,0x2865547aa630,~
code-creation,LazyCompile,11,37363,0x2865547aec2e,205,resolve path.js:973:10,0x286554780de8,~
code-creation,LazyCompile,11,37405,0x2865547b195e,32,validateString internal/validators.js:122:24,0x24710bbc6f08,~
code-creation,LazyCompile,11,37438,0x2865547b2216,44,wrappedCwd internal/bootstrap/switches/does_own_process_state.js:127:20,0x2865547a7db8,~
code-creation,LazyCompile,11,37580,0x2865547b23ae,476,normalizeString path.js:52:25,0x286554780a28,~
code-creation,LazyCompile,11,37619,0x2865547b2766,8,isPosixPathSeparator path.js:42:30,0x286554780988,~
tick,0x7f8921ad721f,37640,0,0x0,3,0x1041ae0,0x2865547b23f1,0x2865547aecd2,0x2865547ae7fb,0x2865547ad0fd,0x2865547a97e9
code-creation,LazyCompile,11,37694,0x2865547b2b2e,69,addReadOnlyProcessAlias internal/bootstrap/pre_execution.js:120:33,0x2865547aa680,~
code-creation,LazyCompile,11,37721,0x2865547b2c86,28,getOptionValue internal/options.js:8:24,0x2865547ac6a0,~
code-creation,LazyCompile,11,37762,0x2865547b2f56,56,setupTraceCategoryState internal/bootstrap/pre_execution.js:212:33,0x2865547aa928,~
code-creation,LazyCompile,11,37800,0x2865547b3106,86,toggleTraceCategoryState internal/process/per_thread.js:348:34,0x24710bbd9068,~
code-creation,LazyCompile,11,37826,0x2865547b32ce,74,setupInspectorHooks internal/bootstrap/pre_execution.js:218:29,0x2865547aa978,~
code-creation,Eval,11,37914,0x2865547b368e,5, internal/inspector_async_hook.js:1:1,0x2865547b34b8,~
code-creation,Eval,11,37923,0x2865547b38be,82, internal/inspector_async_hook.js:1:1,0x2865547b35f8,~
code-creation,LazyCompile,11,37989,0x2865547b3ede,81,setupWarningHandler internal/bootstrap/pre_execution.js:132:29,0x2865547aa6d0,~
code-creation,LazyCompile,11,38042,0x2865547b40fe,89,setupDebugEnv internal/bootstrap/pre_execution.js:184:23,0x2865547aa838,~
code-creation,LazyCompile,11,38112,0x2865547b438e,195,initializeDebugEnv internal/util/debuglog.js:22:28,0x28655479a888,~
code-creation,LazyCompile,11,38143,0x2865547b45e6,57,setupStacktracePrinterOnSigint internal/bootstrap/pre_execution.js:163:40,0x2865547aa770,~
code-creation,LazyCompile,11,38174,0x2865547b481e,69,initializeReport internal/bootstrap/pre_execution.js:173:26,0x2865547aa7c0,~
code-creation,Eval,11,38295,0x2865547b4d5e,5, internal/process/report.js:1:1,0x2865547b4b48,~
code-creation,Eval,11,38304,0x2865547b587e,342, internal/process/report.js:1:1,0x2865547b4cc8,~
code-creation,LazyCompile,11,38446,0x2865547b759e,25,initializeReportSignalHandlers internal/bootstrap/pre_execution.js:192:40,0x2865547aa888,~
code-creation,LazyCompile,11,38481,0x2865547b76be,64,addSignalHandler internal/process/report.js:99:26,0x2865547b4d90,~
code-creation,LazyCompile,11,38514,0x2865547b7cae,105,initializeHeapSnapshotSignalHandlers internal/bootstrap/pre_execution.js:198:46,0x2865547aa8d8,~
code-creation,LazyCompile,11,38558,0x2865547b7f5e,163,setupChildProcessIpcChannel internal/bootstrap/pre_execution.js:323:37,0x2865547aaa58,~
code-creation,LazyCompile,11,38650,0x2865547b838e,475,initializePolicy internal/bootstrap/pre_execution.js:351:26,0x2865547aaaf8,~
code-creation,LazyCompile,11,38681,0x2865547b87ae,73,initializeClusterIPC internal/bootstrap/pre_execution.js:342:30,0x2865547aaaa8,~
tick,0x7f8921a4c480,38705,0,0x0,3,0x1041ae0,0x2865547ad1bd,0x2865547a97e9
code-creation,LazyCompile,11,38800,0x2865547b8f96,539,initializeDeprecations internal/bootstrap/pre_execution.js:236:32,0x2865547aa9c8,~
code-creation,LazyCompile,11,38860,0x2865547b9786,63,initializeWASI internal/bootstrap/pre_execution.js:400:24,0x2865547aab48,~
code-creation,LazyCompile,11,38892,0x2865547b996e,60,initializeCJSLoader internal/bootstrap/pre_execution.js:407:29,0x2865547aab98,~
tick,0xf6ca82,39775,1,0xa54ca0,3,0xbe7330,0x1ebc55931ee2,0x1ebc55931cce,0x2865547b9976,0x2865547ad1d2,0x2865547a97e9
code-creation,Eval,11,39832,0x2865547bb77e,5, internal/modules/cjs/loader.js:1:1,0x2865547baf78,~
code-creation,Eval,11,39845,0x2865547bd35e,2407, internal/modules/cjs/loader.js:1:1,0x2865547bb6e8,~
code-creation,Eval,11,40361,0x2a380c2435b6,5, internal/source_map/source_map_cache.js:1:1,0x2a380c243260,~
code-creation,Eval,11,40377,0x2a380c243bc6,465, internal/source_map/source_map_cache.js:1:1,0x2a380c243520,~
tick,0xfc9691,40832,1,0xa54ca0,2,0xbe7330,0x1ebc55931ee2,0x1ebc55931cce,0x2a380c243d0e,0x1ebc55931f08,0x1ebc55931cce,0x2865547bd5d6,0x1ebc55931f08,0x1ebc55931cce,0x2865547b9976,0x2865547ad1d2,0x2865547a97e9
tick,0xdf783f,41881,1,0xa54ca0,3,0xbe7330,0x1ebc55931ee2,0x1ebc55931cce,0x2a380c243d0e,0x1ebc55931f08,0x1ebc55931cce,0x2865547bd5d6,0x1ebc55931f08,0x1ebc55931cce,0x2865547b9976,0x2865547ad1d2,0x2865547a97e9
code-creation,Eval,11,42078,0x2a380c246b06,5, fs.js:1:1,0x2a380c246390,~
code-creation,Eval,11,42095,0x2a380c24a5d6,2851, fs.js:1:1,0x2a380c246a70,~
tick,0xfbe185,42961,1,0xa54ca0,2,0xbe7330,0x1ebc55931ee2,0x1ebc55931cce,0x2a380c24aa4c,0x1ebc55931f08,0x1ebc55931cce,0x2a380c243d0e,0x1ebc55931f08,0x1ebc55931cce,0x2865547bd5d6,0x1ebc55931f08,0x1ebc55931cce,0x2865547b9976,0x2865547ad1d2,0x2865547a97e9
code-creation,Eval,11,43267,0x2a380c2557ce,5, internal/fs/utils.js:1:1,0x2a380c255088,~
code-creation,Eval,11,43282,0x2a380c257636,2125, internal/fs/utils.js:1:1,0x2a380c255738,~
code-creation,LazyCompile,11,43564,0x2a380c25a5ae,202,from buffer.js:306:28,0x3b06ad8fedd8,~
code-creation,LazyCompile,11,43607,0x2a380c25a7e6,122,fromString buffer.js:444:20,0x3b06ad8fe9c8,~
code-creation,LazyCompile,11,43654,0x2a380c25a9be,198,fromStringFast buffer.js:425:24,0x3b06ad8fe978,~
code-creation,LazyCompile,11,43681,0x2a380c25abce,24,write buffer.js:607:12,0x3b06ad8ff0f8,~
code-creation,LazyCompile,11,43708,0x2a380c25acd6,44,alignPool buffer.js:166:19,0x3b06ad8fe6f8,~
code-creation,Eval,11,43994,0x2a380c25c19e,5, internal/fs/dir.js:1:1,0x2a380c25beb8,~
code-creation,Eval,11,44006,0x2a380c25cb3e,481, internal/fs/dir.js:1:1,0x2a380c25c108,~
tick,0x7f8921a4c5f3,44052,1,0xa54ca0,3,0xbe7330,0x1ebc55931ee2,0x1ebc55931cce,0x2a380c24aaea,0x1ebc55931f08,0x1ebc55931cce,0x2a380c243d0e,0x1ebc55931f08,0x1ebc55931cce,0x2865547bd5d6,0x1ebc55931f08,0x1ebc55931cce,0x2865547b9976,0x2865547ad1d2,0x2865547a97e9
code-creation,Eval,11,44574,0x2a380c25f2b6,5, internal/modules/cjs/helpers.js:1:1,0x2a380c25f040,~
code-creation,Eval,11,44584,0x2a380c25f776,451, internal/modules/cjs/helpers.js:1:1,0x2a380c25f220,~
tick,0xe0e124,45052,1,0xa54ca0,3,0xbe7330,0x1ebc55931ee2,0x1ebc55931cce,0x2a380c25f861,0x1ebc55931f08,0x1ebc55931cce,0x2a380c243d30,0x1ebc55931f08,0x1ebc55931cce,0x2865547bd5d6,0x1ebc55931f08,0x1ebc55931cce,0x2865547b9976,0x2865547ad1d2,0x2865547a97e9
code-creation,Eval,11,45102,0x2a380c2610ee,5, url.js:1:1,0x2a380c260bc8,~
code-creation,Eval,11,45110,0x2a380c26221e,901, url.js:1:1,0x2a380c261058,~
code-creation,Eval,11,45203,0x2a380c264a16,5, internal/idna.js:1:1,0x2a380c2648b0,~
code-creation,Eval,11,45211,0x2a380c264b56,112, internal/idna.js:1:1,0x2a380c264980,~
code-creation,Eval,11,45582,0x2a380c2659fe,5, vm.js:1:1,0x2a380c265658,~
code-creation,Eval,11,45591,0x2a380c26647e,713, vm.js:1:1,0x2a380c265968,~
tick,0x7f8921bc87b1,46221,0,0x0,1
code-creation,Eval,11,46437,0x2a380c268dae,5, internal/modules/package_json_reader.js:1:1,0x2a380c268be8,~
code-creation,Eval,11,46448,0x2a380c268f0e,124, internal/modules/package_json_reader.js:1:1,0x2a380c268d18,~
code-creation,Eval,11,46570,0x2a380c269666,5, internal/process/esm_loader.js:1:1,0x2a380c269450,~
code-creation,Eval,11,46580,0x2a380c26994e,210, internal/process/esm_loader.js:1:1,0x2a380c2695d0,~
code-creation,Eval,11,46811,0x2a380c26a626,5, internal/modules/esm/loader.js:1:1,0x2a380c26a350,~
code-creation,Eval,11,46821,0x2a380c26ac6e,453, internal/modules/esm/loader.js:1:1,0x2a380c26a590,~
code-creation,Eval,11,46925,0x2a380c26bace,5, internal/modules/esm/module_map.js:1:1,0x2a380c26b928,~
code-creation,Eval,11,46934,0x2a380c26bef6,157, internal/modules/esm/module_map.js:1:1,0x2a380c26ba38,~
code-creation,Eval,11,47088,0x2a380c26c7b6,5, internal/modules/esm/module_job.js:1:1,0x2a380c26c530,~
code-creation,Eval,11,47098,0x2a380c26cbd6,268, internal/modules/esm/module_job.js:1:1,0x2a380c26c720,~
tick,0xf3e3eb,47158,1,0x9d9620,5,0xbe7330,0x1ebc5592c22b,0x2a380c26cc6e,0x1ebc55931f08,0x1ebc55931cce,0x2a380c26bf0b,0x1ebc55931f08,0x1ebc55931cce,0x2a380c26ad47,0x1ebc55931f08,0x1ebc55931cce,0x2a380c26999d,0x1ebc55931f08,0x1ebc55931cce,0x2865547bd78c,0x1ebc55931f08,0x1ebc55931cce,0x2865547b9976,0x2865547ad1d2,0x2865547a97e9
code-creation,Eval,11,47732,0x2a380c26f1c6,5, internal/modules/esm/resolve.js:1:1,0x2a380c26eb50,~
code-creation,Eval,11,47742,0x2a380c26ff46,953, internal/modules/esm/resolve.js:1:1,0x2a380c26f130,~
code-creation,Eval,11,47904,0x2a380c272926,5, internal/modules/esm/get_format.js:1:1,0x2a380c2726f0,~
code-creation,Eval,11,47913,0x2a380c272b7e,257, internal/modules/esm/get_format.js:1:1,0x2a380c272890,~
code-creation,Eval,11,48003,0x2a380c273356,5, internal/modules/esm/get_source.js:1:1,0x2a380c273170,~
code-creation,Eval,11,48011,0x2a380c2734ce,176, internal/modules/esm/get_source.js:1:1,0x2a380c2732c0,~
tick,0xbdb6a4,48211,1,0xa54ca0,2,0xbe7330,0x1ebc55931ee2,0x1ebc55931cce,0x2a380c273532,0x1ebc55931f08,0x1ebc55931cce,0x2a380c26ad91,0x1ebc55931f08,0x1ebc55931cce,0x2a380c26999d,0x1ebc55931f08,0x1ebc55931cce,0x2865547bd78c,0x1ebc55931f08,0x1ebc55931cce,0x2865547b9976,0x2865547ad1d2,0x2865547a97e9
code-creation,Eval,11,48443,0x2a380c2743e6,5, internal/fs/promises.js:1:1,0x2a380c273d80,~
code-creation,Eval,11,48453,0x2a380c2763a6,1309, internal/fs/promises.js:1:1,0x2a380c274350,~
code-creation,Eval,11,48457,0x2a380c276b86,29,<instance_members_initializer> internal/fs/promises.js:160:3,0x2a380c2756f0,~
code-creation,Eval,11,48717,0x2a380c27904e,5, internal/fs/rimraf.js:1:1,0x2a380c278cd8,~
